,id,standard_drug_name,gene,dataset,cancer_type,pvalue,correlation,provided_pvalue,provided_correlation,n_cell_line,provided_n_cell_line
1323,31152325,3-Cl-AHPC,GGA2,All,pancan,3.7773e-13,-0.258224,,,767,
1324,31152326,3-Cl-AHPC,GGA3,All,pancan,6.70839e-10,-0.220498,,,767,
1325,31152327,3-Cl-AHPC,GGCX,All,pancan,1.11321e-17,0.302369,,,767,
1326,31152328,3-Cl-AHPC,GGNBP1,All,pancan,2.01891e-09,-0.214341,,,767,
1327,31152329,3-Cl-AHPC,GGT8P,All,pancan,2.51393e-13,0.260106,,,767,
1328,31152330,3-Cl-AHPC,GHR,All,pancan,6.29454e-10,0.220849,,,767,
1329,31152331,3-Cl-AHPC,GHRL,All,pancan,1.64785e-09,-0.21549,,,767,
1330,31152332,3-Cl-AHPC,GIGYF1,All,pancan,8.58697e-09,-0.205959,,,767,
1331,31152333,3-Cl-AHPC,GIMAP1,All,pancan,1.29361e-14,-0.273392,,,767,
1332,31152334,3-Cl-AHPC,GIMAP2,All,pancan,2.68532e-09,-0.212717,,,767,
1333,31152335,3-Cl-AHPC,GIMAP5,All,pancan,7.40518e-11,-0.232297,,,767,
1334,31152336,3-Cl-AHPC,GIMAP6,All,pancan,7.8389e-10,-0.219639,,,767,
1335,31152337,3-Cl-AHPC,GINS1,All,pancan,2.58622e-09,-0.212932,,,767,
1336,31152338,3-Cl-AHPC,GINS2,All,pancan,1.36762e-10,-0.229078,,,767,
1337,31152339,3-Cl-AHPC,GINS3,All,pancan,3.16147e-18,-0.307206,,,767,
1338,31152340,3-Cl-AHPC,GIP,All,pancan,1.21462e-10,0.229704,,,767,
1339,31152341,3-Cl-AHPC,GIPC1,All,pancan,8.28223e-28,0.380352,,,767,
1340,31152342,3-Cl-AHPC,GJB1,All,pancan,2.28337e-09,0.213642,,,767,
1341,31152343,3-Cl-AHPC,GJB3,All,pancan,3.83381e-09,0.210671,,,767,
1342,31152344,3-Cl-AHPC,GKAP1,All,pancan,1.47908e-09,-0.216099,,,767,
1343,31152345,3-Cl-AHPC,GLB1L,All,pancan,1.22192e-11,0.241488,,,767,
1344,31152346,3-Cl-AHPC,GLIPR1L2,All,pancan,7.0076e-11,0.232585,,,767,
1345,31152347,3-Cl-AHPC,GLIS3,All,pancan,1.63504e-12,0.251319,,,767,
1346,31152348,3-Cl-AHPC,GLMN,All,pancan,3.27316e-15,-0.279305,,,767,
1347,31152349,3-Cl-AHPC,GLMP,All,pancan,2.20223e-18,0.308579,,,767,
1348,31152350,3-Cl-AHPC,GLP2R,All,pancan,1.09954e-10,0.230228,,,767,
1349,31152351,3-Cl-AHPC,GLYCTK-AS1,All,pancan,4.42343e-09,-0.209843,,,767,
1350,31152352,3-Cl-AHPC,GMCL1,All,pancan,3.53058e-11,-0.236122,,,767,
1351,31152353,3-Cl-AHPC,GMEB1,All,pancan,8.71418e-24,-0.351965,,,767,
1352,31152354,3-Cl-AHPC,GMIP,All,pancan,8.00053e-11,-0.231894,,,767,
1353,31152355,3-Cl-AHPC,GMNN,All,pancan,1.03326e-11,-0.242324,,,767,
1354,31152356,3-Cl-AHPC,GMPS,All,pancan,2.5161e-11,-0.237849,,,767,
1355,31152357,3-Cl-AHPC,GNA11,All,pancan,6.14916e-11,0.233263,,,767,
1356,31152358,3-Cl-AHPC,GNG12,All,pancan,1.75172e-25,0.364289,,,767,
1357,31152359,3-Cl-AHPC,GNG12-AS1,All,pancan,1.32269e-08,0.203388,,,767,
1358,31152360,3-Cl-AHPC,GNL2,All,pancan,1.8213e-08,-0.201463,,,767,
1359,31152361,3-Cl-AHPC,GNL3,All,pancan,3.52504e-16,-0.288602,,,767,
1360,31152362,3-Cl-AHPC,GNL3L,All,pancan,2.29047e-09,-0.213624,,,767,
1361,31152363,3-Cl-AHPC,GNLY,All,pancan,2.13788e-08,-0.200491,,,767,
1362,31152364,3-Cl-AHPC,GNPAT,All,pancan,3.00058e-14,-0.269699,,,767,
1363,31152365,3-Cl-AHPC,GNS,All,pancan,1.71181e-25,0.36436,,,767,
1364,31152366,3-Cl-AHPC,GOLGA2,All,pancan,2.30891e-15,0.280784,,,767,
1365,31152367,3-Cl-AHPC,GOLGA4,All,pancan,1.66495e-08,0.202005,,,767,
1366,31152368,3-Cl-AHPC,GOLGA5,All,pancan,4.56707e-11,0.234801,,,767,
1367,31152369,3-Cl-AHPC,GOLM1,All,pancan,1.85222e-09,0.21483,,,767,
1368,31152370,3-Cl-AHPC,GOLT1A,All,pancan,1.82571e-16,0.291282,,,767,
1369,31152371,3-Cl-AHPC,GON4L,All,pancan,2.49012e-09,-0.213148,,,767,
1370,31152372,3-Cl-AHPC,GON7,All,pancan,1.09321e-08,-0.204526,,,767,
1371,31152373,3-Cl-AHPC,GPALPP1,All,pancan,1.24416e-09,-0.217069,,,767,
1372,31152374,3-Cl-AHPC,GPANK1,All,pancan,2.85298e-09,-0.21237,,,767,
1373,31152375,3-Cl-AHPC,GPAT3,All,pancan,4.25052e-14,0.268153,,,767,
1374,31152376,3-Cl-AHPC,GPATCH2L,All,pancan,5.90119e-09,-0.208165,,,767,
1375,31152377,3-Cl-AHPC,GPATCH4,All,pancan,1.4064e-10,-0.22893,,,767,
1376,31152378,3-Cl-AHPC,GPATCH8,All,pancan,1.73661e-08,-0.201751,,,767,
1377,31152379,3-Cl-AHPC,GPATCH11,All,pancan,5.07861e-09,-0.209041,,,767,
1378,31152380,3-Cl-AHPC,GPBP1L1,All,pancan,5.57242e-10,-0.221517,,,767,
1379,31152381,3-Cl-AHPC,GPC1,All,pancan,2.1074e-18,0.308746,,,767,
1380,31152382,3-Cl-AHPC,GPC4,All,pancan,6.99731e-10,0.220266,,,767,
1381,31152383,3-Cl-AHPC,GPHN,All,pancan,1.52877e-10,-0.228488,,,767,
1382,31152384,3-Cl-AHPC,GPLD1,All,pancan,1.52246e-09,-0.215936,,,767,
1383,31152385,3-Cl-AHPC,GPR1,All,pancan,6.0925e-15,0.276649,,,767,
1384,31152386,3-Cl-AHPC,GPR39,All,pancan,2.78846e-22,0.340558,,,767,
1385,31152387,3-Cl-AHPC,GPR63,All,pancan,6.26394e-16,-0.286237,,,767,
1386,31152388,3-Cl-AHPC,GPR65,All,pancan,3.01944e-14,-0.269671,,,767,
1387,31152389,3-Cl-AHPC,GPR84,All,pancan,7.89529e-10,-0.219599,,,767,
1388,31152390,3-Cl-AHPC,GPR89B,All,pancan,9.93115e-09,-0.205097,,,767,
1389,31152391,3-Cl-AHPC,GPR107,All,pancan,5.47111e-16,0.286795,,,767,
1390,31152392,3-Cl-AHPC,GPR143,All,pancan,1.05674e-09,0.217981,,,767,
1391,31152393,3-Cl-AHPC,GPR174,All,pancan,3.11645e-16,-0.289106,,,767,
1392,31152394,3-Cl-AHPC,GPR182,All,pancan,4.58075e-09,-0.20964,,,767,
1393,31152395,3-Cl-AHPC,GPRC5A,All,pancan,1.16978e-21,0.335696,,,767,
1394,31152396,3-Cl-AHPC,GPRC5B,All,pancan,5.13249e-21,0.33059,,,767,
1395,31152397,3-Cl-AHPC,GPRC5C,All,pancan,2.55741e-12,0.249169,,,767,
1396,31152398,3-Cl-AHPC,GPRIN2,All,pancan,9.93005e-09,0.205098,,,767,
1397,31152399,3-Cl-AHPC,GPX3,All,pancan,1.61114e-11,0.240102,,,767,
1398,31152400,3-Cl-AHPC,GPX8,All,pancan,4.27226e-20,0.323101,,,767,
1399,31152401,3-Cl-AHPC,GRAMD2B,All,pancan,2.10556e-24,0.356508,,,767,
1400,31152402,3-Cl-AHPC,GRAP,All,pancan,2.58671e-11,-0.237709,,,767,
1401,31152403,3-Cl-AHPC,GRB2,All,pancan,7.00682e-10,-0.220258,,,767,
1402,31152404,3-Cl-AHPC,GRB7,All,pancan,7.44017e-12,0.243953,,,767,
1403,31152405,3-Cl-AHPC,GRB14,All,pancan,3.14836e-12,0.248163,,,767,
1404,31152406,3-Cl-AHPC,GREB1L,All,pancan,6.63304e-09,0.20748,,,767,
1405,31152407,3-Cl-AHPC,GRIPAP1,All,pancan,1.51963e-10,-0.22852,,,767,
1406,31152408,3-Cl-AHPC,GRK2,All,pancan,7.07622e-19,-0.312844,,,767,
1407,31152409,3-Cl-AHPC,GRK3,All,pancan,1.94706e-17,-0.300191,,,767,
1408,31152410,3-Cl-AHPC,GRK6,All,pancan,2.51406e-12,-0.249252,,,767,
1409,31152411,3-Cl-AHPC,GRN,All,pancan,6.4096e-12,0.244688,,,767,
1410,31152412,3-Cl-AHPC,GRPEL2,All,pancan,1.62761e-08,-0.202142,,,767,
1411,31152413,3-Cl-AHPC,GRPEL2-AS1,All,pancan,4.31359e-10,-0.222916,,,767,
1412,31152414,3-Cl-AHPC,GRPR,All,pancan,1.22196e-12,0.252708,,,767,
1413,31152415,3-Cl-AHPC,GRWD1,All,pancan,6.74225e-11,-0.232785,,,767,
1414,31152416,3-Cl-AHPC,GSN,All,pancan,1.64071e-23,0.349917,,,767,
1415,31152417,3-Cl-AHPC,GSN-AS1,All,pancan,7.10381e-15,0.275988,,,767,
1416,31152418,3-Cl-AHPC,GSTA1,All,pancan,9.32113e-11,0.231095,,,767,
1417,31152419,3-Cl-AHPC,GSTA2,All,pancan,6.42084e-11,0.233039,,,767,
1418,31152420,3-Cl-AHPC,GSTCD,All,pancan,1.39108e-10,-0.228988,,,767,
1419,31152421,3-Cl-AHPC,GSTM3,All,pancan,2.05863e-08,0.200721,,,767,
1420,31152422,3-Cl-AHPC,GSTT2,All,pancan,6.6664e-10,0.220533,,,767,
1421,31152423,3-Cl-AHPC,GSTT2B,All,pancan,7.26963e-11,0.232393,,,767,
1422,31152424,3-Cl-AHPC,GTF2B,All,pancan,6.66052e-12,-0.244499,,,767,
1423,31152425,3-Cl-AHPC,GTF2F1,All,pancan,1.309e-10,-0.229309,,,767,
1424,31152426,3-Cl-AHPC,GTF2H2C,All,pancan,1.84968e-09,-0.214837,,,767,
1425,31152427,3-Cl-AHPC,GTF3A,All,pancan,7.64523e-14,-0.265526,,,767,
1426,31152428,3-Cl-AHPC,GTF3C2,All,pancan,1.06412e-15,-0.284036,,,767,
1427,31152429,3-Cl-AHPC,GTF3C5,All,pancan,2.94081e-11,-0.237056,,,767,
1428,31152430,3-Cl-AHPC,GTF3C6,All,pancan,1.20224e-08,-0.203959,,,767,
1429,31152431,3-Cl-AHPC,GTPBP1,All,pancan,7.30589e-19,-0.312725,,,767,
1430,31152432,3-Cl-AHPC,GTPBP3,All,pancan,4.73063e-24,-0.353928,,,767,
1431,31152433,3-Cl-AHPC,GTPBP8,All,pancan,1.49003e-09,-0.216057,,,767,
1432,31152434,3-Cl-AHPC,GTSE1,All,pancan,1.30109e-08,-0.203487,,,767,
1433,31152435,3-Cl-AHPC,GTSE1-DT,All,pancan,5.20092e-09,-0.208902,,,767,
1434,31152436,3-Cl-AHPC,GUF1,All,pancan,2.3112e-14,-0.27085,,,767,
1435,31152437,3-Cl-AHPC,GULP1,All,pancan,3.29485e-17,0.298125,,,767,
1436,31152438,3-Cl-AHPC,GUSBP2,All,pancan,1.31833e-08,-0.203408,,,767,
1437,31152439,3-Cl-AHPC,GUSBP3,All,pancan,8.43967e-11,-0.231615,,,767,
1438,31152440,3-Cl-AHPC,GUSBP4,All,pancan,1.55145e-09,-0.21583,,,767,
1439,31152441,3-Cl-AHPC,GUSBP11,All,pancan,1.76681e-11,-0.239638,,,767,
1440,31152442,3-Cl-AHPC,GVINP1,All,pancan,1.97817e-10,-0.227117,,,767,
1441,31152443,3-Cl-AHPC,GYS2,All,pancan,1.36438e-10,-0.22909,,,767,
1442,31152444,3-Cl-AHPC,H1-10,All,pancan,2.30181e-08,-0.200041,,,767,
1443,31152445,3-Cl-AHPC,H2AJ,All,pancan,2.27107e-09,0.213673,,,767,
1444,31152446,3-Cl-AHPC,H2AX,All,pancan,1.22365e-08,-0.203854,,,767,
1445,31152447,3-Cl-AHPC,MACROH2A1,All,pancan,7.70536e-10,-0.219734,,,767,
1446,31152448,3-Cl-AHPC,H2AZ1,All,pancan,4.81004e-15,-0.277663,,,767,
1447,31152449,3-Cl-AHPC,H3-3A,All,pancan,1.6017e-17,-0.300954,,,767,
1448,31152450,3-Cl-AHPC,H3P37,All,pancan,2.14631e-10,-0.226681,,,767,
1449,31152451,3-Cl-AHPC,H3P6,All,pancan,5.63588e-18,-0.304996,,,767,
1450,31152452,3-Cl-AHPC,HABP4,All,pancan,5.23453e-09,0.208864,,,767,
1451,31152453,3-Cl-AHPC,HACE1,All,pancan,2.56376e-09,-0.212982,,,767,
1452,31152454,3-Cl-AHPC,HADH,All,pancan,9.45232e-16,-0.28453,,,767,
1453,31152455,3-Cl-AHPC,HAS2,All,pancan,1.29498e-10,0.229366,,,767,
1454,31152456,3-Cl-AHPC,HAS2-AS1,All,pancan,3.15604e-11,0.236695,,,767,
1455,31152457,3-Cl-AHPC,HASPIN,All,pancan,2.92728e-21,-0.332541,,,767,
1456,31152458,3-Cl-AHPC,HAUS1,All,pancan,8.37803e-21,-0.328877,,,767,
1457,31152459,3-Cl-AHPC,HAUS2,All,pancan,1.44573e-08,-0.202855,,,767,
1458,31152460,3-Cl-AHPC,HAUS3,All,pancan,7.80504e-09,-0.206523,,,767,
1459,31152461,3-Cl-AHPC,HAUS4,All,pancan,1.72449e-17,-0.300666,,,767,
1460,31152462,3-Cl-AHPC,HAUS5,All,pancan,5.9331e-14,-0.266664,,,767,
1461,31152463,3-Cl-AHPC,HAUS6,All,pancan,9.25705e-13,-0.254024,,,767,
1462,31152464,3-Cl-AHPC,HAUS6P1,All,pancan,1.55713e-10,-0.22839,,,767,
1463,31152465,3-Cl-AHPC,HAUS7,All,pancan,8.49779e-09,-0.206021,,,767,
1464,31152466,3-Cl-AHPC,HAUS8,All,pancan,1.01126e-14,-0.274462,,,767,
1465,31152467,3-Cl-AHPC,HCFC1,All,pancan,1.48403e-20,-0.326864,,,767,
1466,31152468,3-Cl-AHPC,HCG4,All,pancan,3.13727e-12,0.24818,,,767,
1467,31152469,3-Cl-AHPC,HCG25,All,pancan,1.48606e-08,-0.202689,,,767,
1468,31152470,3-Cl-AHPC,HCLS1,All,pancan,1.05727e-10,-0.230434,,,767,
1469,31152471,3-Cl-AHPC,HDAC1P1,All,pancan,9.70222e-09,0.205236,,,767,
1470,31152472,3-Cl-AHPC,HDAC2,All,pancan,5.95206e-11,-0.233432,,,767,
1471,31152473,3-Cl-AHPC,HDAC10,All,pancan,1.7851e-08,-0.201584,,,767,
1472,31152474,3-Cl-AHPC,HDAC11,All,pancan,9.19453e-32,0.405771,,,767,
1473,31152475,3-Cl-AHPC,HDGFL2,All,pancan,1.30317e-09,-0.21681,,,767,
1474,31152476,3-Cl-AHPC,HDHD2,All,pancan,3.24316e-12,-0.248019,,,767,
1475,31152477,3-Cl-AHPC,HDHD5,All,pancan,1.16006e-11,-0.241747,,,767,
1476,31152478,3-Cl-AHPC,HDLBP,All,pancan,1.01605e-09,0.2182,,,767,
1477,31152479,3-Cl-AHPC,HEATR1,All,pancan,1.82957e-15,-0.281766,,,767,
1478,31152480,3-Cl-AHPC,HEATR5A,All,pancan,1.91068e-14,0.271687,,,767,
1479,31152481,3-Cl-AHPC,HEBP1,All,pancan,9.88661e-14,0.264366,,,767,
1480,31152482,3-Cl-AHPC,HECA,All,pancan,3.17286e-11,-0.236668,,,767,
1481,31152483,3-Cl-AHPC,HEG1,All,pancan,2.16457e-09,0.213946,,,767,
1482,31152484,3-Cl-AHPC,HELB,All,pancan,6.83497e-17,-0.295231,,,767,
1483,31152485,3-Cl-AHPC,HELLS,All,pancan,5.65136e-20,-0.322096,,,767,
1484,31152486,3-Cl-AHPC,HELQ,All,pancan,9.17957e-12,-0.242912,,,767,
1485,31152487,3-Cl-AHPC,HEMGN,All,pancan,5.01643e-09,-0.209112,,,767,
1486,31152488,3-Cl-AHPC,HERC1,All,pancan,5.9515e-09,-0.208115,,,767,
1487,31152489,3-Cl-AHPC,HERC2P10,All,pancan,3.83727e-12,-0.247201,,,767,
1488,31152490,3-Cl-AHPC,HES1,All,pancan,1.85958e-10,0.227447,,,767,
1489,31152491,3-Cl-AHPC,HESX1,All,pancan,2.20738e-08,-0.200296,,,767,
1490,31152492,3-Cl-AHPC,HEXA,All,pancan,4.97498e-09,0.209161,,,767,
1491,31152493,3-Cl-AHPC,HEXB,All,pancan,6.52364e-17,0.295417,,,767,
1492,31152494,3-Cl-AHPC,HEXD,All,pancan,3.4847e-11,-0.236189,,,767,
1493,31152495,3-Cl-AHPC,HEXD-IT1,All,pancan,1.89243e-08,-0.201231,,,767,
1494,31152496,3-Cl-AHPC,HFE,All,pancan,7.94648e-19,0.312411,,,767,
1495,31152497,3-Cl-AHPC,HIBADH,All,pancan,1.68297e-24,0.357218,,,767,
1496,31152498,3-Cl-AHPC,HIC2,All,pancan,1.16653e-14,-0.273842,,,767,
1497,31152499,3-Cl-AHPC,HIF1A,All,pancan,1.85105e-09,0.214833,,,767,
1498,31152500,3-Cl-AHPC,HIRA,All,pancan,1.3529e-18,-0.310418,,,767,
1499,31152501,3-Cl-AHPC,HIRIP3,All,pancan,5.11031e-14,-0.267332,,,767,
1500,31152502,3-Cl-AHPC,H2AC6,All,pancan,7.22443e-10,0.22009,,,767,
1501,31152503,3-Cl-AHPC,H2AC12,All,pancan,5.70452e-11,-0.233652,,,767,
1502,31152504,3-Cl-AHPC,H2BC4,All,pancan,2.00611e-08,0.200877,,,767,
1503,31152505,3-Cl-AHPC,H4C1,All,pancan,1.60487e-09,-0.215639,,,767,
1504,31152506,3-Cl-AHPC,HKDC1,All,pancan,4.84035e-19,0.314255,,,767,
1505,31152507,3-Cl-AHPC,HLA-V,All,pancan,2.57161e-10,0.225712,,,767,
1506,31152508,3-Cl-AHPC,HM13,All,pancan,1.13325e-15,0.283774,,,767,
1507,31152509,3-Cl-AHPC,HMBOX1,All,pancan,2.58149e-20,-0.3249,,,767,
1508,31152510,3-Cl-AHPC,HMG20A,All,pancan,1.7343e-09,-0.215202,,,767,
1509,31152511,3-Cl-AHPC,HMGA2,All,pancan,4.01961e-10,0.223299,,,767,
1510,31152512,3-Cl-AHPC,HMGB1,All,pancan,4.27564e-21,-0.331226,,,767,
1511,31152513,3-Cl-AHPC,HMGB1P5,All,pancan,1.56718e-14,-0.272555,,,767,
1512,31152514,3-Cl-AHPC,HMGB1P6,All,pancan,3.60994e-17,-0.297765,,,767,
1513,31152515,3-Cl-AHPC,HMGB1P19,All,pancan,3.03343e-09,-0.212019,,,767,
1514,31152516,3-Cl-AHPC,HMGB2,All,pancan,1.29727e-34,-0.422818,,,767,
1515,31152517,3-Cl-AHPC,HMGN1,All,pancan,1.5068e-14,-0.272726,,,767,
1516,31152518,3-Cl-AHPC,HMGN2,All,pancan,1.82268e-12,-0.250799,,,767,
1517,31152519,3-Cl-AHPC,HMGN4,All,pancan,2.53709e-11,-0.237807,,,767,
1518,31152520,3-Cl-AHPC,HMGN5,All,pancan,6.81425e-09,-0.207322,,,767,
1519,31152521,3-Cl-AHPC,HMGXB4,All,pancan,2.72187e-13,-0.25974,,,767,
1520,31152522,3-Cl-AHPC,HMOX1,All,pancan,3.69746e-11,0.235886,,,767,
1521,31152523,3-Cl-AHPC,HNMT,All,pancan,3.22316e-15,0.279371,,,767,
1522,31152524,3-Cl-AHPC,HNRNPA0,All,pancan,1.4371e-19,-0.318717,,,767,
1523,31152525,3-Cl-AHPC,HNRNPA1,All,pancan,3.59134e-35,-0.426042,,,767,
1524,31152526,3-Cl-AHPC,HNRNPA1L2,All,pancan,2.07535e-23,-0.349153,,,767,
1525,31152527,3-Cl-AHPC,HNRNPA1P33,All,pancan,2.55179e-09,0.213008,,,767,
1526,31152528,3-Cl-AHPC,HNRNPA1P48,All,pancan,5.28886e-25,-0.360858,,,767,
1527,31152529,3-Cl-AHPC,HNRNPA2B1,All,pancan,5.89703e-13,-0.256146,,,767,
1528,31152530,3-Cl-AHPC,HNRNPA3,All,pancan,2.58049e-19,-0.316575,,,767,
1529,31152531,3-Cl-AHPC,HNRNPA3P6,All,pancan,2.65805e-11,-0.23757,,,767,
1530,31152532,3-Cl-AHPC,HNRNPAB,All,pancan,1.70469e-08,-0.201863,,,767,
1531,31152533,3-Cl-AHPC,HNRNPC,All,pancan,2.98921e-35,-0.4265,,,767,
1532,31152534,3-Cl-AHPC,HNRNPCP1,All,pancan,1.10088e-09,-0.217753,,,767,
1533,31152535,3-Cl-AHPC,HNRNPCP2,All,pancan,3.54131e-21,-0.331881,,,767,
1534,31152536,3-Cl-AHPC,HNRNPD,All,pancan,9.58534e-35,-0.423581,,,767,
1535,31152537,3-Cl-AHPC,HNRNPDL,All,pancan,9.778e-19,-0.311636,,,767,
1536,31152538,3-Cl-AHPC,HNRNPF,All,pancan,7.84603e-09,-0.206492,,,767,
1537,31152539,3-Cl-AHPC,HNRNPH1,All,pancan,1.69083e-20,-0.326402,,,767,
1538,31152540,3-Cl-AHPC,HNRNPH3,All,pancan,4.59582e-15,-0.277858,,,767,
1539,31152541,3-Cl-AHPC,HNRNPK,All,pancan,3.95281e-15,-0.278502,,,767,
1540,31152542,3-Cl-AHPC,HNRNPL,All,pancan,4.31217e-24,-0.354225,,,767,
1541,31152543,3-Cl-AHPC,HNRNPM,All,pancan,1.97043e-16,-0.290973,,,767,
1542,31152544,3-Cl-AHPC,HNRNPR,All,pancan,1.91562e-13,-0.261355,,,767,
1543,31152545,3-Cl-AHPC,HNRNPU,All,pancan,7.12006e-27,-0.374006,,,767,
1544,31152546,3-Cl-AHPC,HNRNPUL1,All,pancan,5.25386e-12,-0.245666,,,767,
1545,31152547,3-Cl-AHPC,HNRNPUL2,All,pancan,2.39876e-10,-0.226086,,,767,
1546,31152548,3-Cl-AHPC,HNRNPUL2-BSCL2,All,pancan,2.92317e-09,-0.212231,,,767,
1547,31152549,3-Cl-AHPC,HOGA1,All,pancan,2.13598e-09,0.214021,,,767,
1548,31152550,3-Cl-AHPC,HOXA-AS2,All,pancan,2.37993e-11,0.238132,,,767,
1549,31152551,3-Cl-AHPC,HOXB6,All,pancan,6.66354e-09,0.207453,,,767,
1550,31152552,3-Cl-AHPC,HOXC13,All,pancan,1.18698e-10,0.229825,,,767,
1551,31152553,3-Cl-AHPC,HPS4,All,pancan,6.88218e-12,-0.244338,,,767,
1552,31152554,3-Cl-AHPC,HPX,All,pancan,6.58657e-09,0.207521,,,767,
1553,31152555,3-Cl-AHPC,HRCT1,All,pancan,9.82119e-27,0.373045,,,767,
1554,31152556,3-Cl-AHPC,HRH1,All,pancan,9.48016e-11,0.231007,,,767,
1555,31152557,3-Cl-AHPC,HS1BP3,All,pancan,3.96096e-09,0.210482,,,767,
1556,31152558,3-Cl-AHPC,HS1BP3-IT1,All,pancan,2.49935e-10,0.225865,,,767,
1557,31152559,3-Cl-AHPC,HSD3B7,All,pancan,3.02732e-11,0.236908,,,767,
1558,31152560,3-Cl-AHPC,HSD17B3,All,pancan,1.42673e-12,0.25197,,,767,
1559,31152561,3-Cl-AHPC,HSF2,All,pancan,1.44645e-14,-0.272905,,,767,
1560,31152562,3-Cl-AHPC,HSPA1B,All,pancan,1.83532e-08,0.201416,,,767,
1561,31152563,3-Cl-AHPC,HSPA2,All,pancan,3.59568e-11,0.236029,,,767,
1562,31152564,3-Cl-AHPC,HSPA12A,All,pancan,1.31759e-13,0.263063,,,767,
1563,31152565,3-Cl-AHPC,HSPA14,All,pancan,1.0869e-09,-0.217824,,,767,
1564,31152566,3-Cl-AHPC,HSPB1,All,pancan,3.19006e-12,0.248099,,,767,
1565,31152567,3-Cl-AHPC,HSPB2,All,pancan,1.22552e-09,0.217154,,,767,
1566,31152568,3-Cl-AHPC,HSPB8,All,pancan,5.8131e-26,0.367673,,,767,
1567,31152569,3-Cl-AHPC,HSPD1P12,All,pancan,7.13989e-10,-0.220155,,,767,
1568,31152570,3-Cl-AHPC,HSPG2,All,pancan,1.80078e-26,0.371224,,,767,
1569,31152571,3-Cl-AHPC,HTR1D,All,pancan,1.58858e-13,0.262211,,,767,
1570,31152572,3-Cl-AHPC,HTR7P1,All,pancan,1.14213e-10,0.230028,,,767,
1571,31152573,3-Cl-AHPC,HTRA1,All,pancan,1.15517e-19,0.319511,,,767,
1572,31152574,3-Cl-AHPC,HTRA2,All,pancan,7.64008e-13,-0.25493,,,767,
1573,31152575,3-Cl-AHPC,HVCN1,All,pancan,2.07235e-11,-0.238833,,,767,
1574,31152576,3-Cl-AHPC,HYAL2,All,pancan,3.12505e-09,0.211848,,,767,
1575,31152577,3-Cl-AHPC,IBA57,All,pancan,9.78601e-17,-0.293796,,,767,
1576,31152578,3-Cl-AHPC,ICAM2,All,pancan,3.99564e-12,-0.247004,,,767,
1577,31152579,3-Cl-AHPC,ICAM3,All,pancan,1.76602e-13,-0.261727,,,767,
1578,31152580,3-Cl-AHPC,ICE2,All,pancan,2.34019e-13,-0.260436,,,767,
1579,31152581,3-Cl-AHPC,IER3,All,pancan,4.77325e-14,0.267637,,,767,
1580,31152582,3-Cl-AHPC,IER5L,All,pancan,1.75537e-14,0.272058,,,767,
1581,31152583,3-Cl-AHPC,IFFO2,All,pancan,1.03313e-09,0.218107,,,767,
1582,31152584,3-Cl-AHPC,IFIT1P1,All,pancan,6.45018e-09,-0.207644,,,767,
1583,31152585,3-Cl-AHPC,IFITM3,All,pancan,1.88549e-10,0.227373,,,767,
1584,31152586,3-Cl-AHPC,IFITM9P,All,pancan,1.33086e-11,0.241061,,,767,
1585,31152587,3-Cl-AHPC,IFITM10,All,pancan,5.03331e-25,0.361012,,,767,
1586,31152588,3-Cl-AHPC,IFNAR2,All,pancan,5.49443e-09,-0.208582,,,767,
1587,31152589,3-Cl-AHPC,IFNE,All,pancan,7.64987e-13,0.254924,,,767,
1588,31152590,3-Cl-AHPC,IFNG,All,pancan,7.16352e-12,-0.24414,,,767,
1589,31152591,3-Cl-AHPC,IFNWP19,All,pancan,4.54638e-09,0.209684,,,767,
1590,31152592,3-Cl-AHPC,IFT22,All,pancan,8.51058e-10,0.219184,,,767,
1591,31152593,3-Cl-AHPC,IFT43,All,pancan,2.05109e-08,0.200743,,,767,
1592,31152594,3-Cl-AHPC,IGF2,All,pancan,1.97732e-09,0.214459,,,767,
1593,31152595,3-Cl-AHPC,IGFBP1,All,pancan,4.60348e-14,0.267798,,,767,
1594,31152596,3-Cl-AHPC,IGFBP3,All,pancan,1.42096e-17,0.301421,,,767,
1595,31152597,3-Cl-AHPC,IGFBP4,All,pancan,7.80956e-11,0.23202,,,767,
1596,31152598,3-Cl-AHPC,IGFBP6,All,pancan,1.87765e-14,0.271763,,,767,
1597,31152599,3-Cl-AHPC,IGFBP7,All,pancan,3.71061e-10,0.223734,,,767,
1598,31152600,3-Cl-AHPC,IGFL1P1,All,pancan,4.57837e-11,0.234788,,,767,
1599,31152601,3-Cl-AHPC,IGFL2,All,pancan,1.48562e-08,0.202691,,,767,
1600,31152602,3-Cl-AHPC,IGFL2-AS1,All,pancan,7.88958e-14,0.265384,,,767,
1601,31152603,3-Cl-AHPC,IGFLR1,All,pancan,1.83993e-19,-0.317815,,,767,
1602,31152604,3-Cl-AHPC,IGHG3,All,pancan,3.36205e-09,-0.211428,,,767,
1603,31152605,3-Cl-AHPC,IGHV1-58,All,pancan,2.72374e-10,-0.225403,,,767,
1604,31152606,3-Cl-AHPC,IGHV1-69,All,pancan,1.68532e-11,-0.239875,,,767,
1605,31152607,3-Cl-AHPC,IGHV4-4,All,pancan,1.49908e-08,-0.202637,,,767,
1606,31152608,3-Cl-AHPC,IGHV4-34,All,pancan,4.9226e-09,-0.209222,,,767,
